wellid,Measurements
345004112265801,1
345005113370501,2
345005113374401,2
345007113374501,3
345008113374301,4
345010114324201,2
345011110201101,2
345012113374601,1
345018113375701,3
345019113380601,1
345023110111401,50
345027112274101,1
345027113525601,2
345030112282301,19
345031110351901,2
345032113434801,1
345032114080501,26
345033111463801,1
345033112163701,2
345036111464301,1
345040111463801,5
345042111462301,3
345042111464001,2
345042111515101,2
345043109143601,1
345048112292201,19
345050111455601,3
345050113373301,1
345051111554901,2
345053113373401,1
345056112271601,19
345057112145201,23
345058109175501,1
345101110132901,1
345102110181301,1
345103112252601,1
345103114305901,1
345104111502501,1
345107112424901,2
345107114355201,1
345108112293701,1
345108114321101,1
345109112264401,20
345109112410701,1
345109114354501,1
345110109173001,1
345110112124201,2
345111112275901,1
345111114340601,1
345111114355301,1
345112111455101,1
345112111455301,1
345113111455401,1
345113112410801,1
345114111521001,2
345115111455401,1
345115112273101,2
345115112393101,2
345116114333801,3
345117110162601,1
345117114322601,1
345118111474101,1
345120111483301,1
345120112274301,5
345120112275201,1
345121111454301,4
345122114343001,1
345123109231101,1
345126111113801,2
345127110500001,1
345128109060901,2
345129110284301,1
345130109283001,1
345130111480201,3
345130112294601,1
345130112321501,1
345132114091101,3
345134111490001,21
345134112281601,1
345135111471401,1
345135112294201,1
345136110000701,1
345136114344201,1
345137111454801,19
345137111485601,5
345138111455301,2
345138111455401,2
345138111471001,3
345139110301701,1
345140109222001,1
345140111455701,2
345140114344301,1
345141109132701,2
345141109132801,2
345141110251001,1
345141111455601,1
345141112200601,2
345143111454801,2
345143111470901,1
345144112235901,13
345144112421301,1
345145111481401,7
345145113380201,4
345145114344101,1
345146111484301,5
345147110135601,1
345147111474601,3
345149111454301,3
345149111490401,1
345149112295001,1
345149114323501,1
345149114342601,1
345150109032001,1
345153111473001,1
345153111482101,3
345153112273201,2
345153113380401,2
345154110180101,2
345154111453601,1
345154111453701,1
345154112314601,2
345154114361401,1
345155114334501,2
345155114341101,1
345155114344301,1
345156111582001,3
345156113380601,1
345156114082201,4
345157109250601,2
345157112285601,1
345159112305401,3
345200114352001,1
345201114082901,4
345201114345701,1
345201114353701,1
345202114323501,3
345203112253901,3
345203112435701,2
345203114344201,3
345204112310601,1
345205112240601,13
345205112310901,2
345205113591701,3
345206113315601,3
345206113590801,1
345206113590901,2
345207111493101,6
345207113374701,2
345207113380301,2
345207113590901,1
345210110094501,1
345210112286001,1
345212110012901,2
345212111244201,1
345212111452001,5
345213110091501,2
345213114023301,3
345214111452201,1
345214113251301,1
345214113590801,1
345215111452001,1
345215113380301,1
345216110261201,1
345216112284101,1
345217111374301,1
345217112274601,1
345218111515001,1
345219110210001,1
345219112310401,2
345220109190001,2
345220112290601,2
345222112291001,1
345223110522301,40
345224113380201,1
345226111473001,1
345226114082601,4
345227110272901,1
345227114085301,1
345230112261101,3
345231114091701,2
345232114084601,13
345232114091701,8
345232114091801,1
345233111450801,6
345235110032201,1
345235113381401,2
345236110064901,1
345236111450801,1
345236111465901,1
345236113372601,1
345236113381401,1
345237114083001,1
345238110034601,1
345238110225001,1
345238114081001,1
345239114084001,2
345240111455601,2
345240114325701,1
345241110394601,1
345241113381801,4
345242113262601,1
345242113262801,2
345242113580001,2
345243113262901,2
345244111385901,1
345246111470701,1
345246114354501,2
345247110110401,1
345247110172301,2
345247113575501,1
345247114364901,3
345248110260501,1
345248110261301,1
345248110261901,1
345248110290101,1
345248110290801,1
345248110291401,1
345248112355801,9
345248114344901,2
345250109332701,1
345252112280601,1
345253111470001,1
345254110092401,1
345254114333701,1
345255111574901,1
345255112261901,16
345256110192401,3
345256112261901,20
345257110120401,1
345258113380301,1
345259110125601,2
345300109333001,1
345300112283701,9
345300112283702,9
345300112283703,9
345301110074701,1
345301110111701,1
345301112283701,38
345302110110501,1
345302110122901,22
345302111582201,22
345302112264701,2
345302112275601,12
345302112283101,2
345302112283701,7
345302113143501,1
345302113380401,1
345303110120501,1
345303113373801,2
345304110113601,2
345304111513301,3
345306110170801,1
345307110084601,1
345307110125201,1
345307111082001,2
345308110113901,1
345308110125101,1
345308110125301,1
345309113383401,1
345310109201001,1
345310110062501,67
345310110124801,1
345310113383401,2
345311110123601,1
345311110140901,1
345312110080301,1
345312110114101,2
345312110122501,1
345312111532001,24
345312112280701,3
345312112300801,15
345313110110401,1
345313110112401,1
345313110114201,2
345314110112301,1
345314110112401,1
345314110115801,1
345314110121401,8
345314110133901,1
345314111585601,1
345314112263801,11
345314114341701,1
345315110123401,1
345315110181201,1
345316110170910,1
345319110125201,1
345319110140401,2
345319111551301,4
345319111580701,1
345319112301301,1
345319112381501,2
345320110144710,1
345320110151601,1
345321109180301,1
345321113375901,2
345321114323501,1
345323110173001,1
345323113252301,3
345323113375901,2
345324110123801,1
345324110123901,1
345324110124201,27
345324110134401,1
345324113375901,1
345324114323601,1
345325110134601,1
345325110164101,1
345325113312001,4
345327110154701,1
345327112112801,2
345327114343301,1
345328113431201,3
345329110094201,2
345329112113002,3
345330109443001,1
345330112243401,3
345332111520501,1
345332113390001,61
345332114343301,1
345333109474501,21
345334114364801,1
345335112111201,2
345335112111301,1
345336110150101,1
345337109141301,2
345337112321901,6
345338112311801,62
345338114342101,1
345339110150801,1
345339110202401,1
345340110144101,2
345340110150101,1
345340110150301,1
345340110193001,2
345340114334601,1
345342110204801,2
345342113312001,4
345343113371301,1
345344110165101,2
345344113371301,1
345345110175201,3
345345110245701,1
345346111394501,2
345346112200801,2
345346114325801,1
345347112405801,11
345348112120201,3
345350111015501,2
345350112120101,3
345351112303601,3
345351112303901,6
345352110152401,1
345352112292501,1
345353112331301,7
345353114081701,2
345354110162701,2
345354111524501,1
345354112311901,2
345355110173801,1
345355110222601,1
345400109144501,2
345400114354501,1
345404112334101,1
345405112112501,3
345406113261201,2
345407111434601,2
345407112241801,1
345407113372501,2
345410110153201,1
345410111492701,1
345410112292101,4
345411109145801,1
345411110161601,2
345411114055401,1
345413110184401,3
345413114351401,1
345414109302901,1
345414110153601,57
345414111553201,1
345415110200801,1
345415110210301,1
345417114102101,1
345418110092701,1
345418114351901,1
345420109141001,1
345420110124301,2
345423112311901,9
345423113372201,1
345423114095001,2
345424110125101,4
345424110221301,2
345425110562101,1
345425114094301,1
345426111261501,1
345426113330201,4
345427111272501,1
345427111433401,1
345427113294501,4
345429111261501,2
345429111574501,6
345430110284901,1
345431112311901,1
345431114345101,1
345432110261601,1
345432111275701,1
345432114333801,1
345432114354701,1
345432114364701,1
345433113372601,5
345434110170501,1
345434110171201,1
345434111272901,1
345434112301601,3
345435110134901,1
345435111265001,1
345435112271001,4
345435114092301,13
345437111263601,1
345437111264901,1
345437112541701,1
345438114355501,2
345438114355502,1
345438114355503,1
345440110135601,1
345440110425701,1
345440111275601,2
345440111553601,1
345440112274101,1
345441111275001,1
345441111275402,1
345442111553901,1
345442112264201,1
345444110192501,2
345444111433401,1
345444111553901,1
345445110192501,1
345446114360001,1
345447110132801,1
345447111431001,2
345447112284001,1
345448111433201,1
345449110054801,2
345449111510501,3
345449111510601,4
345449112271101,13
345450109312001,1
345450110151501,1
345450111510201,1
345450112222301,3
345450112285401,1
345450112290101,1
345450112292701,2
345450112323001,3
345451111384701,1
345451111433801,2
345451112284601,1
345451112284801,1
345451113382701,1
345452110245401,13
345452111384001,11
345453110481301,1
345453111495201,1
345453114342501,1
345454111491601,1
345455110185301,1
345455111535901,4
345457112064001,2
345458111430701,2
345459111493201,1
345459112283101,2
345459112313801,2
345460110425901,1
345500110210301,1
345500112324501,6
345501110405601,1
345502112234001,2
345502112293001,1
345502112325501,3
345502114365001,1
345503113383601,3
345504111491301,1
345504114341801,1
345505110434401,1
345505112204501,5
345506111491401,1
345507112330901,13
345508110133501,1
345508110310501,1
345508112330701,1
345509110172901,1
345509110192501,1
345509113264501,4
345510109063001,1
345510111434701,1
345512113391601,1
345513113372401,4
345514110431701,1
345514110432501,1
345514112524101,1
345515110151701,1
345516111511901,1
345516114364901,1
345517112305101,2
345518110134201,1
345518112332701,2
345519112510201,3
345519113312301,4
345520112511901,1
345523113375501,3
345524112374401,14
345524114340802,1
345525110192501,2
345525110195501,1
345525110201301,1
345525112374501,17
345526113264101,4
345528112283201,15
345529112305801,1
345529112431201,4
345529113274801,4
345530111101701,1
345530112313201,4
345530112405501,17
345531110124101,1
345531112305301,1
345532111440501,5
345533110091301,1
345533112431001,20
345534110443501,1
345538112304901,1
345538114352801,1
345540112483701,4
345541112305001,1
345542112235101,3
345542112312801,13
345542112343001,1
345542112343101,5
345543112483501,7
345545111441101,1
345545111441301,1
345546110041801,1
345546112481301,3
345548110293601,1
345548110480201,10
345548111441701,3
345548112483101,10
345550109042001,2
345550109174001,3
345550114354601,1
345551112332701,4
345554112332701,3
345554114354601,1
345557112294501,15
345558110421401,1
345602112332701,2
345603110450301,34
345604110175001,1
345605110080001,1
345605113382601,3
345605113382901,3
345606113433301,1
345608110250001,10
345608111382601,2
345608111382701,21
345608111383301,2
345608112311801,1
345608112332301,38
345609112340901,4
345610109142001,3
345610109301001,1
345610114353701,1
345611111444201,3
345612111385201,24
345612111385301,13
345612111385401,3
345613110180601,1
345613111385201,2
345613112311801,1
345614113414401,5
345615112340301,8
345615114354401,1
345616111385401,7
345616111553602,3
345616114355401,3
345617111385301,1
345617114340501,2
345618110224001,1
345619111385301,1
345619111385501,50
345620109104001,28
345621111445801,4
345622111390701,1
345622111445801,1
345623111390801,4
345623113345201,1
345623113462101,3
345623114344301,3
345624111390801,2
345624113462101,2
345629112405201,18
345630111392201,1
345630113430601,1
345632111392501,1
345635110173801,55
345637110191901,2
345638114344101,1
345639111394601,2
345642110223101,1
345643111394401,2
345643113281801,1
345644111451601,20
345646111394401,3
345646111451001,1
345649113281901,1
345650109212001,1
345650113281901,2
345653112223701,20
345655111045101,5
345700109302001,1
345706111401301,6
345707110552001,1
345708113441101,5
345708114031301,1
345709110200501,1
345710112322901,5
345710114360001,1
345712112374501,17
345714110201901,1
345715110000301,1
345715110193401,13
345718110193401,14
345718114280701,2
345720109072001,2
345722110212901,1
345724110441801,1
345725110193301,1
345726110200401,1
345727110200601,1
345727110440901,1
345727111451701,5
345728110200401,1
345730109033001,2
345730110483001,2
345730110485001,3
345730113314101,2
345731114354401,1
345732110203001,1
345732113453801,5
345733110195801,1
345733110213501,1
345734112445501,16
345736110204201,34
345737109320501,2
345737114052901,1
345738112391501,16
345739112361001,3
345740109132001,1
345740110215601,1
345740112361001,4
345740113132001,2
345741113132001,2
345742110485001,1
345742112360201,1
345743109312501,1
345743110202701,1
345744110193001,1
345746110483701,5
345748110093301,2
345748110301201,1
345748113475101,5
345750110004401,1
345750110202601,1
345750110482501,2
345750110482701,2
345750110482801,44
345751110203201,1
345751110204301,1
345751110231101,1
345752111450501,5
345754110245401,1
345755112413201,15
345756110404101,1
345757110484301,3
345757112332901,1
345758110002701,1
345758110405801,1
345759110432801,1
345759113304101,4
345801110002501,1
345801114082801,29
345802110243601,1
345802110384001,1
345802113023401,3
345803112345901,4
345804110003101,1
345804110203201,1
345804112425701,15
345804114013201,1
345805110002601,1
345805110260201,1
345805110262201,1
345806110281201,1
345807110254701,1
345807112353301,6
345808114365001,4
345809114354501,3
345810113073201,2
345811110002501,1
345811114343701,1
345815109524101,1
345817109525001,1
345818109522501,1
345818110383501,1
345819109513801,1
345821110295101,1
345821110392901,1
345822109514001,1
345823109513501,1
345824114321901,32
345827110432101,1
345828113464301,1
345829111444901,2
345830109492801,1
345830110262501,1
345830113011301,2
345832109525601,1
345833110244901,2
345838109474401,1
345840109160001,2
345840110513001,2
345841111444001,1
345842112380201,14
345842114100301,2
345843112240201,3
345844110033001,1
345845112380301,3
